-0.87291,-0.014755,1.0905,0,0,0,-0.004728,0,0.40384,-0.61563,0,0.84252,-1.3289,-0.082697,0,0.36613,-0.59499,0,0.82188,-1.2912
-0.87241,-0.013867,1.0905,0,0,0,-0.0057063,0,0.40391,-0.61679,0,0.84368,-1.3289,-0.083624,0,0.36574,-0.59528,0,0.82217,-1.2908
-0.87185,-0.012942,1.0904,0,0,0,-0.0067116,0,0.40394,-0.61799,0,0.84489,-1.329,-0.084589,0,0.36539,-0.59579,0,0.82268,-1.2904
-0.87121,-0.011983,1.0904,0,0,0,-0.0077412,0,0.40392,-0.61924,0,0.84613,-1.3289,-0.085588,0,0.36505,-0.5965,0,0.8234,-1.2901
-0.87051,-0.010994,1.0903,0,0,0,-0.0087919,0,0.40385,-0.6205,0,0.84739,-1.3289,-0.086617,0,0.36474,-0.59741,0,0.8243,-1.2898
-0.86974,-0.009982,1.0902,0,0,0,-0.0098598,0,0.40372,-0.62178,0,0.84867,-1.3287,-0.087669,0,0.36444,-0.59848,0,0.82537,-1.2895
-0.86892,-0.0089517,1.0901,0,0,0,-0.010941,0,0.40356,-0.62309,0,0.84998,-1.3286,-0.088738,0,0.36416,-0.5997,0,0.82659,-1.2892
-0.86804,-0.0079091,1.09,0,0,0,-0.012031,0,0.40336,-0.62443,0,0.85132,-1.3284,-0.089818,0,0.36389,-0.60103,0,0.82792,-1.2889
-0.86712,-0.0068585,1.0899,0,0,0,-0.013129,0,0.40313,-0.6258,0,0.8527,-1.3282,-0.090905,0,0.36362,-0.60245,0,0.82934,-1.2886
-0.86616,-0.0058028,1.0898,0,0,0,-0.014231,0,0.40289,-0.62721,0,0.85411,-1.3279,-0.091997,0,0.36336,-0.60391,0,0.8308,-1.2884
-0.86516,-0.0047436,1.0897,0,0,0,-0.015336,0,0.40263,-0.62865,0,0.85554,-1.3276,-0.093096,0,0.36309,-0.60537,0,0.83227,-1.2881
-0.86415,-0.0036816,1.0896,0,0,0,-0.016444,0,0.40234,-0.63009,0,0.85698,-1.3274,-0.094205,0,0.3628,-0.6068,0,0.8337,-1.2878
-0.86312,-0.0026171,1.0895,0,0,0,-0.017552,0,0.40204,-0.63153,0,0.85842,-1.3271,-0.095326,0,0.36248,-0.60818,0,0.83507,-1.2875
-0.86209,-0.0015508,1.0894,0,0,0,-0.018657,0,0.40172,-0.63294,0,0.85983,-1.3267,-0.096464,0,0.36214,-0.60948,0,0.83638,-1.2872
-0.86107,-0.00048411,1.0893,0,0,0,-0.019755,0,0.40138,-0.63431,0,0.86121,-1.3264,-0.097619,0,0.36176,-0.61073,0,0.83762,-1.2868
-0.86005,0.00058116,1.0892,0,0,0,-0.02084,0,0.40102,-0.63564,0,0.86253,-1.326,-0.098788,0,0.36134,-0.61191,0,0.8388,-1.2864
-0.85906,0.0016429,1.0891,0,0,0,-0.021908,0,0.40064,-0.63689,0,0.86379,-1.3257,-0.099965,0,0.36089,-0.61304,0,0.83993,-1.2859
-0.8581,0.0026991,1.089,0,0,0,-0.022955,0,0.40023,-0.63806,0,0.86495,-1.3253,-0.10114,0,0.36041,-0.61412,0,0.84101,-1.2854
-0.85716,0.0037482,1.0889,0,0,0,-0.023977,0,0.39979,-0.63912,0,0.86601,-1.3248,-0.10229,0,0.3599,-0.61516,0,0.84205,-1.2849
-0.85626,0.0047889,1.0888,0,0,0,-0.024972,0,0.3993,-0.64004,0,0.86694,-1.3243,-0.10342,0,0.35938,-0.61619,0,0.84308,-1.2844
-0.85538,0.00582,1.0887,0,0,0,-0.025939,0,0.39876,-0.64082,0,0.86771,-1.3238,-0.1045,0,0.35888,-0.61726,0,0.84416,-1.2839
-0.85453,0.0068404,1.0887,0,0,0,-0.026877,0,0.39817,-0.64144,0,0.86833,-1.3232,-0.10552,0,0.35846,-0.61848,0,0.84537,-1.2835
-0.85371,0.0078486,1.0887,0,0,0,-0.027787,0,0.39751,-0.64189,0,0.86879,-1.3225,-0.10648,0,0.35819,-0.61997,0,0.84686,-1.2832
-0.8529,0.0088422,1.0887,0,0,0,-0.028669,0,0.39678,-0.6422,0,0.8691,-1.3218,-0.10737,0,0.35816,-0.6219,0,0.8488,-1.2832
-0.8521,0.0098187,1.0887,0,0,0,-0.029521,0,0.396,-0.64238,0,0.86927,-1.321,-0.10819,0,0.35847,-0.62445,0,0.85134,-1.2835
-0.85129,0.010775,1.0887,0,0,0,-0.030345,0,0.39515,-0.64245,0,0.86935,-1.3202,-0.10892,0,0.35924,-0.62774,0,0.85463,-1.2843
-0.85046,0.011706,1.0888,0,0,0,-0.031138,0,0.39424,-0.64245,0,0.86934,-1.3193,-0.10956,0,0.36056,-0.63188,0,0.85878,-1.2856
-0.84959,0.012606,1.0888,0,0,0,-0.0319,0,0.39328,-0.6424,0,0.8693,-1.3183,-0.11007,0,0.36251,-0.63688,0,0.86377,-1.2875
-0.84868,0.01347,1.0889,0,0,0,-0.032627,0,0.39227,-0.64235,0,0.86925,-1.3173,-0.11042,0,0.36513,-0.64263,0,0.86952,-1.2902
-0.84769,0.014289,1.089,0,0,0,-0.033315,0,0.39121,-0.64234,0,0.86923,-1.3162,-0.11056,0,0.36845,-0.64893,0,0.87582,-1.2935
-0.84663,0.015055,1.0891,0,0,0,-0.033955,0,0.39011,-0.6424,0,0.8693,-1.3151,-0.11045,0,0.37244,-0.65547,0,0.88236,-1.2975
-0.84547,0.015761,1.0892,0,0,0,-0.034543,0,0.38897,-0.64257,0,0.86947,-1.314,-0.11004,0,0.37704,-0.66186,0,0.88875,-1.3021
-0.8442,0.0164,1.0893,0,0,0,-0.03507,0,0.38778,-0.64287,0,0.86976,-1.3128,-0.10932,0,0.38215,-0.66769,0,0.89458,-1.3072
-0.84281,0.016967,1.0894,0,0,0,-0.035532,0,0.38655,-0.6433,0,0.8702,-1.3116,-0.10829,0,0.38766,-0.67252,0,0.89941,-1.3127
-0.84129,0.017462,1.0896,0,0,0,-0.035926,0,0.38526,-0.64387,0,0.87076,-1.3103,-0.107,0,0.39344,-0.67597,0,0.90286,-1.3185
-0.83965,0.017888,1.0897,0,0,0,-0.036254,0,0.38389,-0.64454,0,0.87144,-1.3089,-0.10551,0,0.39937,-0.67771,0,0.9046,-1.3244
-0.83789,0.018248,1.0899,0,0,0,-0.036516,0,0.38245,-0.64531,0,0.87221,-1.3075,-0.10392,0,0.40533,-0.67752,0,0.90442,-1.3304
-0.836,0.018548,1.09,0,0,0,-0.036717,0,0.38093,-0.64617,0,0.87306,-1.306,-0.10234,0,0.41122,-0.67525,0,0.90215,-1.3362
-0.834,0.018796,1.0902,0,0,0,-0.036862,0,0.37933,-0.64711,0,0.874,-1.3044,-0.10088,0,0.41695,-0.67083,0,0.89772,-1.342
-0.83189,0.018997,1.0904,0,0,0,-0.036956,0,0.37768,-0.64815,0,0.87504,-1.3027,-0.099604,0,0.42247,-0.66422,0,0.89111,-1.3475
-0.82968,0.019158,1.0906,0,0,0,-0.037005,0,0.37598,-0.64932,0,0.87621,-1.301,-0.098587,0,0.42768,-0.65543,0,0.88232,-1.3527
-0.82737,0.019284,1.0907,0,0,0,-0.037015,0,0.37427,-0.65065,0,0.87754,-1.2993,-0.097855,0,0.43254,-0.64446,0,0.87135,-1.3576
-0.82497,0.019379,1.0909,0,0,0,-0.036991,0,0.37256,-0.65218,0,0.87908,-1.2976,-0.097406,0,0.43696,-0.63129,0,0.85818,-1.362
-0.82249,0.019446,1.091,0,0,0,-0.036938,0,0.37089,-0.65395,0,0.88085,-1.2959,-0.09721,0,0.44086,-0.61589,0,0.84279,-1.3659
-0.81992,0.019488,1.0911,0,0,0,-0.03686,0,0.36926,-0.65599,0,0.88289,-1.2943,-0.097221,0,0.44414,-0.5982,0,0.82509,-1.3692
-0.81726,0.019507,1.0911,0,0,0,-0.03676,0,0.36769,-0.65832,0,0.88521,-1.2927,-0.097379,0,0.44668,-0.5781,0,0.805,-1.3717
-0.81452,0.019502,1.0911,0,0,0,-0.036642,0,0.36618,-0.66094,0,0.88784,-1.2912,-0.097622,0,0.44836,-0.55548,0,0.78237,-1.3734
-0.81169,0.019476,1.0911,0,0,0,-0.036507,0,0.36473,-0.66385,0,0.89074,-1.2898,-0.097892,0,0.44902,-0.53016,0,0.75705,-1.374
-0.80878,0.019429,1.091,0,0,0,-0.036357,0,0.36333,-0.66701,0,0.8939,-1.2884,-0.098141,0,0.44849,-0.50193,0,0.72882,-1.3735
-0.80577,0.019361,1.0909,0,0,0,-0.036192,0,0.36195,-0.67041,0,0.8973,-1.287,-0.098333,0,0.44656,-0.47052,0,0.69741,-1.3716
-0.80267,0.019272,1.0907,0,0,0,-0.036013,0,0.36058,-0.67401,0,0.9009,-1.2856,-0.098446,0,0.44298,-0.43557,0,0.66247,-1.368
-0.79948,0.019162,1.0905,0,0,0,-0.035816,0,0.3592,-0.67779,0,0.90469,-1.2842,-0.098471,0,0.4374,-0.39654,0,0.62343,-1.3624
-0.79618,0.019026,1.0903,0,0,0,-0.0356,0,0.35781,-0.68174,0,0.90863,-1.2828,-0.098409,0,0.42933,-0.35251,0,0.57941,-1.3544
-0.79279,0.018862,1.0901,0,0,0,-0.035358,0,0.35639,-0.68584,0,0.91273,-1.2814,-0.098271,0,0.41831,-0.30273,0,0.52962,-1.3433
-0.78929,0.018663,1.0898,0,0,0,-0.035086,0,0.35494,-0.69009,0,0.91698,-1.28,-0.098072,0,0.43126,-0.30273,0,0.52962,-1.3563
-0.78568,0.018425,1.0895,0,0,0,-0.034778,0,0.35345,-0.69448,0,0.92137,-1.2785,-0.097833,0,0.44393,-0.30273,0,0.52962,-1.369
-0.78196,0.018139,1.0892,0,0,0,-0.034426,0,0.35192,-0.69902,0,0.92591,-1.2769,-0.097571,0,0.45627,-0.30273,0,0.52962,-1.3813
-0.77813,0.017802,1.0889,0,0,0,-0.034024,0,0.35033,-0.70369,0,0.93059,-1.2754,-0.097302,0,0.46821,-0.30273,0,0.52962,-1.3932
-0.77417,0.017404,1.0886,0,0,0,-0.033567,0,0.34869,-0.7085,0,0.9354,-1.2737,-0.097036,0,0.47969,-0.30273,0,0.52962,-1.4047
-0.7701,0.016941,1.0882,0,0,0,-0.033046,0,0.34698,-0.71344,0,0.94033,-1.272,-0.096775,0,0.49066,-0.30273,0,0.52962,-1.4157
-0.76589,0.016404,1.0878,0,0,0,-0.032457,0,0.34519,-0.7185,0,0.94539,-1.2702,-0.096514,0,0.50104,-0.30273,0,0.52962,-1.4261
-0.76156,0.015788,1.0874,0,0,0,-0.031791,0,0.34333,-0.72367,0,0.95056,-1.2684,-0.096241,0,0.51079,-0.30273,0,0.52962,-1.4358
-0.7571,0.015084,1.0869,0,0,0,-0.031044,0,0.34137,-0.72895,0,0.95584,-1.2664,-0.095939,0,0.51984,-0.30273,0,0.52962,-1.4449
-0.75251,0.014288,1.0865,0,0,0,-0.03021,0,0.33932,-0.73432,0,0.96122,-1.2643,-0.095591,0,0.52815,-0.30273,0,0.52962,-1.4532
-0.74779,0.013396,1.086,0,0,0,-0.029286,0,0.33718,-0.7398,0,0.9667,-1.2622,-0.095176,0,0.53566,-0.30273,0,0.52962,-1.4607
-0.74294,0.012405,1.0854,0,0,0,-0.028269,0,0.33493,-0.74538,0,0.97227,-1.26,-0.094678,0,0.54232,-0.30273,0,0.52962,-1.4673
-0.73796,0.011314,1.0849,0,0,0,-0.02716,0,0.33259,-0.75105,0,0.97794,-1.2576,-0.094081,0,0.54808,-0.30273,0,0.52962,-1.4731
-0.73285,0.010126,1.0843,0,0,0,-0.025959,0,0.33016,-0.75682,0,0.98371,-1.2552,-0.093371,0,0.55289,-0.30273,0,0.52962,-1.4779
-0.72761,0.0088422,1.0836,0,0,0,-0.024666,0,0.32761,-0.76267,0,0.98957,-1.2526,-0.092534,0,0.55671,-0.30273,0,0.52962,-1.4817
-0.72223,0.0074652,1.0829,0,0,0,-0.023285,0,0.32496,-0.76861,0,0.9955,-1.25,-0.091561,0,0.55948,-0.30273,0,0.52962,-1.4845
-0.71671,0.0059981,1.0822,0,0,0,-0.021815,0,0.32218,-0.77461,0,1.0015,-1.2472,-0.09044,0,0.56118,-0.30273,0,0.52962,-1.4862
-0.71104,0.0044432,1.0815,0,0,0,-0.020257,0,0.31926,-0.78064,0,1.0075,-1.2443,-0.089164,0,0.56178,-0.30273,0,0.52962,-1.4868
-0.70522,0.0028029,1.0807,0,0,0,-0.018609,0,0.31617,-0.78665,0,1.0135,-1.2412,-0.087729,0,0.56126,-0.30273,0,0.52962,-1.4863
-0.69923,0.0010799,1.0799,0,0,0,-0.016871,0,0.31287,-0.79259,0,1.0195,-1.2379,-0.086137,0,0.55963,-0.30273,0,0.52962,-1.4847
-0.69308,-0.00072216,1.0791,0,0,0,-0.015044,0,0.30931,-0.79835,0,1.0252,-1.2343,-0.084395,0,0.55694,-0.30273,0,0.52962,-1.482
-0.68675,-0.0025973,1.0783,0,0,0,-0.013131,0,0.30542,-0.80381,0,1.0307,-1.2304,-0.082519,0,0.55323,-0.30273,0,0.52962,-1.4783
-0.68025,-0.0045363,1.0775,0,0,0,-0.01114,0,0.30113,-0.8088,0,1.0357,-1.2262,-0.080533,0,0.54862,-0.30273,0,0.52962,-1.4736
-0.67358,-0.0065255,1.0769,0,0,0,-0.0090829,0,0.29636,-0.81315,0,1.04,-1.2214,-0.078463,0,0.5432,-0.30273,0,0.52962,-1.4682
-0.66674,-0.0085462,1.0763,0,0,0,-0.0069784,0,0.29102,-0.81664,0,1.0435,-1.216,-0.076339,0,0.53715,-0.30273,0,0.52962,-1.4622
-0.65975,-0.010575,1.0759,0,0,0,-0.0048498,0,0.28503,-0.81909,0,1.046,-1.2101,-0.074189,0,0.5306,-0.30273,0,0.52962,-1.4556
-0.65262,-0.012585,1.0757,0,0,0,-0.0027244,0,0.27833,-0.82029,0,1.0472,-1.2034,-0.072032,0,0.52373,-0.30273,0,0.52962,-1.4488
-0.64538,-0.014549,1.0758,0,0,0,-0.0006289,0,0.27088,-0.82011,0,1.047,-1.1959,-0.069881,0,0.51668,-0.30273,0,0.52962,-1.4417
-0.63803,-0.016447,1.076,0,0,0,0.0014154,0,0.26267,-0.81846,0,1.0454,-1.1877,-0.067735,0,0.50958,-0.30273,0,0.52962,-1.4346
-0.6306,-0.018267,1.0766,0,0,0,0.0033983,0,0.25371,-0.81533,0,1.0422,-1.1787,-0.065584,0,0.50251,-0.30273,0,0.52962,-1.4275
-0.6231,-0.020011,1.0773,0,0,0,0.0053254,0,0.24406,-0.81077,0,1.0377,-1.1691,-0.06341,0,0.49552,-0.30273,0,0.52962,-1.4205
-0.61554,-0.021698,1.0783,0,0,0,0.0072194,0,0.23381,-0.80493,0,1.0318,-1.1588,-0.061192,0,0.48864,-0.30273,0,0.52962,-1.4137
-0.6079,-0.023361,1.0794,0,0,0,0.0091182,0,0.22305,-0.79798,0,1.0249,-1.1481,-0.058907,0,0.48184,-0.30273,0,0.52962,-1.4069
-0.60021,-0.025041,1.0806,0,0,0,0.011069,0,0.2119,-0.79016,0,1.0171,-1.1369,-0.056536,0,0.47511,-0.30273,0,0.52962,-1.4001
-0.59244,-0.026781,1.0819,0,0,0,0.01312,0,0.20051,-0.78172,0,1.0086,-1.1255,-0.054067,0,0.46841,-0.30273,0,0.52962,-1.3934
-0.58462,-0.028618,1.0833,0,0,0,0.015313,0,0.18904,-0.77295,0,0.99984,-1.1141,-0.051499,0,0.4617,-0.30273,0,0.52962,-1.3867
-0.57674,-0.030575,1.0846,0,0,0,0.017675,0,0.17769,-0.76417,0,0.99106,-1.1027,-0.048839,0,0.45496,-0.30273,0,0.52962,-1.38
-0.56883,-0.032659,1.0859,0,0,0,0.020216,0,0.16672,-0.7558,0,0.9827,-1.0917,-0.046109,0,0.44817,-0.30273,0,0.52962,-1.3732
-0.56092,-0.03486,1.0872,0,0,0,0.022928,0,0.15646,-0.74833,0,0.97523,-1.0815,-0.043339,0,0.44133,-0.30273,0,0.52962,-1.3664
-0.55302,-0.037153,1.0885,0,0,0,0.02579,0,0.14731,-0.74236,0,0.96925,-1.0723,-0.040565,0,0.43447,-0.30273,0,0.52962,-1.3595
-0.54519,-0.039504,1.0896,0,0,0,0.028769,0,0.13974,-0.73855,0,0.96544,-1.0648,-0.037825,0,0.42761,-0.30273,0,0.52962,-1.3526
-0.53747,-0.041871,1.0907,0,0,0,0.031825,0,0.13425,-0.73761,0,0.9645,-1.0593,-0.035159,0,0.4208,-0.30273,0,0.52962,-1.3458
-0.52989,-0.044211,1.0917,0,0,0,0.034914,0,0.13134,-0.74019,0,0.96708,-1.0564,-0.0326,0,0.41407,-0.30273,0,0.52962,-1.3391
-0.52249,-0.046485,1.0926,0,0,0,0.037987,0,0.13143,-0.74675,0,0.97365,-1.0565,-0.030177,0,0.40746,-0.30273,0,0.52962,-1.3325
-0.5153,-0.04866,1.0934,0,0,0,0.040997,0,0.1348,-0.75753,0,0.98442,-1.0598,-0.027908,0,0.40101,-0.30273,0,0.52962,-1.326
-0.50833,-0.050713,1.0941,0,0,0,0.043891,0,0.14156,-0.77241,0,0.99931,-1.0666,-0.025802,0,0.39472,-0.30273,0,0.52962,-1.3197
-0.50157,-0.052632,1.0947,0,0,0,0.046621,0,0.15166,-0.79097,0,1.0179,-1.0767,-0.023861,0,0.3886,-0.30273,0,0.52962,-1.3136
-0.49501,-0.054413,1.0953,0,0,0,0.049136,0,0.16487,-0.81251,0,1.0394,-1.0899,-0.022075,0,0.38261,-0.30273,0,0.52962,-1.3076
-0.4886,-0.056064,1.0958,0,0,0,0.051388,0,0.18083,-0.83611,0,1.063,-1.1059,-0.020431,0,0.37675,-0.30273,0,0.52962,-1.3018
-0.48231,-0.057598,1.0963,0,0,0,0.053331,0,0.19911,-0.86076,0,1.0877,-1.1241,-0.01891,0,0.37096,-0.30273,0,0.52962,-1.296
-0.47611,-0.05903,1.0967,0,0,0,0.054925,0,0.21922,-0.88543,0,1.1123,-1.1442,-0.017495,0,0.36521,-0.30273,0,0.52962,-1.2902
-0.46995,-0.060375,1.0971,0,0,0,0.056142,0,0.24065,-0.90909,0,1.136,-1.1657,-0.016168,0,0.35947,-0.30273,0,0.52962,-1.2845
-0.46382,-0.061648,1.0976,0,0,0,0.056962,0,0.26286,-0.93082,0,1.1577,-1.1879,-0.014917,0,0.35371,-0.30273,0,0.52962,-1.2787
-0.45767,-0.062858,1.098,0,0,0,0.057384,0,0.28538,-0.9498,0,1.1767,-1.2104,-0.013733,0,0.34791,-0.30273,0,0.52962,-1.2729
-0.45151,-0.064011,1.0984,0,0,0,0.05742,0,0.30772,-0.96536,0,1.1923,-1.2327,-0.012612,0,0.34206,-0.30273,0,0.52962,-1.2671
-0.44531,-0.065107,1.0989,0,0,0,0.0571,0,0.3295,-0.977,0,1.2039,-1.2545,-0.011554,0,0.33615,-0.30273,0,0.52962,-1.2612
-0.43907,-0.066146,1.0993,0,0,0,0.056467,0,0.35037,-0.98437,0,1.2113,-1.2754,-0.010561,0,0.33018,-0.30273,0,0.52962,-1.2552
-0.43279,-0.067126,1.0998,0,0,0,0.055573,0,0.3701,-0.98729,0,1.2142,-1.2951,-0.0096357,0,0.32416,-0.30273,0,0.52962,-1.2492
-0.42648,-0.068045,1.1002,0,0,0,0.054473,0,0.38851,-0.98571,0,1.2126,-1.3135,-0.0087797,0,0.31911,-0.30482,0,0.53171,-1.2441
-0.42013,-0.068902,1.1005,0,0,0,0.053217,0,0.40551,-0.97967,0,1.2066,-1.3305,-0.0079926,0,0.32265,-0.32466,0,0.55156,-1.2477
-0.41375,-0.069701,1.1008,0,0,0,0.051842,0,0.42106,-0.96926,0,1.1962,-1.3461,-0.0072712,0,0.32566,-0.3435,0,0.57039,-1.2507
-0.40735,-0.070444,1.1011,0,0,0,0.050371,0,0.43511,-0.95458,0,1.1815,-1.3601,-0.0066106,0,0.3283,-0.36165,0,0.58854,-1.2533
-0.40091,-0.071138,1.1012,0,0,0,0.048808,0,0.44764,-0.93569,0,1.1626,-1.3727,-0.0060048,0,0.3307,-0.37934,0,0.60623,-1.2557
-0.39445,-0.071786,1.1013,0,0,0,0.047138,0,0.45858,-0.9126,0,1.1395,-1.3836,-0.005448,0,0.33291,-0.39672,0,0.62362,-1.2579
-0.38795,-0.072393,1.1013,0,0,0,0.045337,0,0.46783,-0.88525,0,1.1121,-1.3929,-0.0049352,0,0.335,-0.41392,0,0.64081,-1.26
-0.38142,-0.072962,1.1012,0,0,0,0.043368,0,0.47527,-0.85351,0,1.0804,-1.4003,-0.0044627,0,0.33699,-0.43098,0,0.65787,-1.262
-0.37484,-0.073492,1.101,0,0,0,0.041192,0,0.48074,-0.81721,0,1.0441,-1.4058,-0.0040285,0,0.33888,-0.44796,0,0.67485,-1.2639
-0.3682,-0.073986,1.1007,0,0,0,0.038773,0,0.48403,-0.77605,0,1.0029,-1.4091,-0.0036305,0,0.34067,-0.46486,0,0.69175,-1.2657
-0.36149,-0.074444,1.1003,0,0,0,0.036078,0,0.48487,-0.72966,0,0.95655,-1.4099,-0.0032668,0,0.34238,-0.48171,0,0.7086,-1.2674
-0.35471,-0.074867,1.0998,0,0,0,0.033086,0,0.48296,-0.67751,0,0.9044,-1.408,-0.002934,0,0.34398,-0.49851,0,0.7254,-1.269
-0.34785,-0.075261,1.0992,0,0,0,0.029783,0,0.4778,-0.6188,0,0.84569,-1.4028,-0.0026273,0,0.34548,-0.51527,0,0.74216,-1.2705
-0.34089,-0.075631,1.0985,0,0,0,0.026172,0,0.46871,-0.55225,0,0.77914,-1.3937,-0.0023399,0,0.34688,-0.53201,0,0.7589,-1.2719
-0.33385,-0.075983,1.0977,0,0,0,0.022266,0,0.45445,-0.4755,0,0.70239,-1.3795,-0.0020635,0,0.34819,-0.54875,0,0.77564,-1.2732
-0.3267,-0.076327,1.0968,0,0,0,0.018089,0,0.43242,-0.38345,0,0.61034,-1.3574,-0.0017893,0,0.34941,-0.56551,0,0.7924,-1.2744
-0.31946,-0.076669,1.0958,0,0,0,0.013674,0,0.41544,-0.30273,0,0.52962,-1.3405,-0.0015088,0,0.35056,-0.58232,0,0.80922,-1.2756
-0.31211,-0.077018,1.0947,0,0,0,0.0090557,0,0.43709,-0.30273,0,0.52962,-1.3621,-0.0012145,0,0.35163,-0.5992,0,0.82609,-1.2767
-0.30466,-0.077376,1.0935,0,0,0,0.0042727,0,0.45805,-0.30273,0,0.52962,-1.3831,-0.0009018,0,0.35262,-0.61614,0,0.84303,-1.2776
-0.2971,-0.077747,1.0922,0,0,0,-0.00064059,0,0.47815,-0.30273,0,0.52962,-1.4032,-0.00056869,0,0.35351,-0.63312,0,0.86001,-1.2785
-0.28944,-0.07813,1.0907,0,0,0,-0.0056523,0,0.49722,-0.30273,0,0.52962,-1.4222,-0.00021661,0,0.35428,-0.65009,0,0.87698,-1.2793
-0.28167,-0.078519,1.0892,0,0,0,-0.010734,0,0.51509,-0.30273,0,0.52962,-1.4401,0.00014969,0,0.35488,-0.66698,0,0.89387,-1.2799
-0.27378,-0.078907,1.0876,0,0,0,-0.015861,0,0.53158,-0.30273,0,0.52962,-1.4566,0.00052232,0,0.35527,-0.68372,0,0.91061,-1.2803
-0.26578,-0.079286,1.086,0,0,0,-0.021008,0,0.54649,-0.30273,0,0.52962,-1.4715,0.00089083,0,0.35538,-0.70021,0,0.9271,-1.2804
-0.25766,-0.079642,1.0843,0,0,0,-0.026151,0,0.55965,-0.30273,0,0.52962,-1.4847,0.0012427,0,0.35516,-0.71634,0,0.94323,-1.2802
-0.24942,-0.079962,1.0826,0,0,0,-0.031268,0,0.5709,-0.30273,0,0.52962,-1.4959,0.0015639,0,0.35456,-0.73203,0,0.95892,-1.2796
-0.24104,-0.080234,1.0809,0,0,0,-0.036337,0,0.58011,-0.30273,0,0.52962,-1.5051,0.0018398,0,0.3535,-0.74718,0,0.97407,-1.2785
-0.23252,-0.080443,1.0792,0,0,0,-0.041338,0,0.5872,-0.30273,0,0.52962,-1.5122,0.0020554,0,0.35193,-0.7617,0,0.98859,-1.277
-0.22384,-0.080579,1.0775,0,0,0,-0.046256,0,0.59212,-0.30273,0,0.52962,-1.5171,0.0021964,0,0.3498,-0.7755,0,1.0024,-1.2748
-0.21501,-0.08063,1.0759,0,0,0,-0.051074,0,0.59489,-0.30273,0,0.52962,-1.5199,0.0022494,0,0.34706,-0.78847,0,1.0154,-1.2721
-0.20601,-0.080591,1.0743,0,0,0,-0.055774,0,0.59559,-0.30273,0,0.52962,-1.5206,0.0022036,0,0.34363,-0.80051,0,1.0274,-1.2687
-0.19684,-0.080456,1.0729,0,0,0,-0.060333,0,0.59434,-0.30273,0,0.52962,-1.5194,0.0020517,0,0.33945,-0.81148,0,1.0384,-1.2645
-0.18749,-0.080225,1.0715,0,0,0,-0.064717,0,0.59135,-0.30273,0,0.52962,-1.5164,0.0017922,0,0.33444,-0.82123,0,1.0481,-1.2595
-0.17796,-0.079905,1.0703,0,0,0,-0.068875,0,0.58683,-0.30273,0,0.52962,-1.5118,0.0014312,0,0.32852,-0.82956,0,1.0565,-1.2535
-0.16826,-0.079504,1.0694,0,0,0,-0.072742,0,0.58102,-0.30273,0,0.52962,-1.506,0.0009838,0,0.32158,-0.83627,0,1.0632,-1.2466
-0.15839,-0.079039,1.0686,0,0,0,-0.076243,0,0.57418,-0.30273,0,0.52962,-1.4992,0.00047524,0,0.31354,-0.84113,0,1.068,-1.2386
-0.14837,-0.07853,1.0681,0,0,0,-0.079302,0,0.56654,-0.30273,0,0.52962,-1.4916,-6.0638e-05,0,0.30432,-0.84394,0,1.0708,-1.2293
